element_type,osmid,name,geometry,college,food_court,hospital,parking,restaurant,university,latitude,longitude
node,332117344,Humaira Tandoori,POINT (-0.125102 51.5281039),0,0,0,0,1,0,,
node,332117740,PizzaExpress,POINT (-0.1273566 51.5283992),0,0,0,0,1,0,,
node,332794940,Loman Cafe Bistro,POINT (-0.1131598 51.5434687),0,0,0,0,1,0,,
node,332925823,Lauderdale House Restaurant,POINT (-0.1433914 51.5693661),0,0,0,0,1,0,,
node,333167353,Tasty Spice,POINT (-0.1174491 51.5420814),0,0,0,0,1,0,,
node,333167382,Best Taste,POINT (-0.1174507 51.5421274),0,0,0,0,1,0,,
node,333167389,Didar,POINT (-0.1175004 51.5424207),0,0,0,0,1,0,,
node,333205462,Kokeb,POINT (-0.115721 51.5466884),0,0,0,0,1,0,,
node,333205608,Santa Maria del Sur,POINT (-0.1496829 51.4701876),0,0,0,0,1,0,,
node,333268920,,POINT (0.0510312 51.5393615),0,0,0,0,1,0,,
node,333726500,Indian YMCA,POINT (-0.1389599 51.5227666),0,0,0,0,1,0,,
node,333785834,Chennai Dosa,POINT (0.0512763 51.5381578),0,0,0,0,1,0,,
node,334634018,The Restaurant at RHS Wisley,POINT (-0.4733735 51.3153109),0,0,0,0,1,0,,
node,336031194,White Lion Centre,POINT (-0.1105285 51.5326193),1,0,0,0,0,0,,
node,336108148,Frederick's,POINT (-0.1042757 51.5343313),0,0,0,0,1,0,,
node,336108187,The Diner,POINT (-0.1014736 51.5367673),0,0,0,0,1,0,,
node,336373855,Mega Bite Cafe,POINT (-0.1104328 51.5539104),0,0,0,0,1,0,,
node,338463558,Mugen,POINT (-0.1093681 51.5195377),0,0,0,0,1,0,,
node,338472530,Wasabi,POINT (-0.1102525 51.5178559),0,0,0,0,1,0,,
node,338472551,PizzaExpress,POINT (-0.1076198 51.5169781),0,0,0,0,1,0,,
node,338505169,The Chancery,POINT (-0.1110982 51.5165567),0,0,0,0,1,0,,
node,338505258,Kimchee,POINT (-0.1163326 51.5181372),0,0,0,0,1,0,,
node,338507307,Samurai,POINT (-0.1199798 51.5177803),0,0,0,0,1,0,,
node,338507460,Sushi Hiroba,POINT (-0.1192587 51.5161849),0,0,0,0,1,0,,
node,338952744,Yauatcha,POINT (-0.135201 51.513692),0,0,0,0,1,0,,
node,338973780,Vivat Bacchus,POINT (-0.0848633 51.5055547),0,0,0,0,1,0,,
node,339155791,Café Rouge,POINT (-0.083831 51.5058789),0,0,0,0,1,0,,
node,339406591,Firezza,POINT (-0.1005455 51.5463975),0,0,0,0,1,0,,
node,339856792,,POINT (-0.0157129 51.5617064),0,0,0,1,0,0,,
node,339857216,,POINT (-0.0197078 51.5730548),0,0,0,1,0,0,,
node,339863100,Prawn on the Lawn,POINT (-0.1012753 51.5462567),0,0,0,0,1,0,,
node,340225161,Jam-1,POINT (-0.1757345 51.4626337),0,0,0,0,1,0,,
node,341232621,Gustoso,POINT (-0.1385979 51.49366),0,0,0,0,1,0,,
node,341233197,Zizzi,POINT (-0.1407675 51.497441),0,0,0,0,1,0,,
node,341233650,Nando's,POINT (-0.1402214 51.4976354),0,0,0,0,1,0,,
node,343091829,Outside The Box,POINT (-0.1100571 51.5480991),0,0,0,0,1,0,,
node,343570836,Osteria Tufo,POINT (-0.1101431 51.5659382),0,0,0,0,1,0,,
node,343575399,Pissarro,POINT (-0.2517184 51.4820197),0,0,0,0,1,0,,
node,343588109,Stoplight,POINT (-0.1036721 51.5649814),0,0,0,0,1,0,,
node,344369875,Source,POINT (-0.1681089 51.4792983),0,0,0,0,1,0,,
node,344369990,Pizza Express,POINT (-0.17064 51.478862),0,0,0,0,1,0,,
node,344875275,Donna Sofia,POINT (-0.0979813 51.5542179),0,0,0,0,1,0,,
node,345832888,Fig & Olive,POINT (-0.1027841 51.5402302),0,0,0,0,1,0,,
node,345832889,SKÅL,POINT (-0.1027567 51.540105),0,0,0,0,1,0,,
node,345832890,Rabieng Thai,POINT (-0.1026872 51.5398416),0,0,0,0,1,0,,
node,345877690,Thai Square,POINT (-0.1299579 51.5074016),0,0,0,0,1,0,,
node,348018690,PizzaExpress,POINT (-0.126123 51.508406),0,0,0,0,1,0,,
node,348116230,Tbilisi,POINT (-0.1063706 51.5478696),0,0,0,0,1,0,,
node,348310303,Nem Nem,POINT (-0.1023191 51.5400827),0,0,0,0,1,0,,
node,348310313,La Petite Auberge,POINT (-0.1022794 51.5399024),0,0,0,0,1,0,,
node,348323472,Miscusi,POINT (-0.1037117 51.5367161),0,0,0,0,1,0,,
node,348357924,La Farola,POINT (-0.1029861 51.5376235),0,0,0,0,1,0,,
node,348357929,1251,POINT (-0.1028048 51.537884),0,0,0,0,1,0,,
node,348357944,Café Gallipoli Again,POINT (-0.1025086 51.5385698),0,0,0,0,1,0,,
node,348407533,One and One,POINT (-0.1064436 51.5323563),0,0,0,0,1,0,,
node,348407534,Tortilla,POINT (-0.1064517 51.5324493),0,0,0,0,1,0,,
node,348605997,Desperados,POINT (-0.1039344 51.5359355),0,0,0,0,1,0,,
node,348713530,Pho,POINT (-0.1049273 51.534842),0,0,0,0,1,0,,
node,348857103,Pizza Hut,POINT (-0.1294685 51.5108246),0,0,0,0,1,0,,
node,348904266,Angus Steakhouse,POINT (-0.1329228 51.5100549),0,0,0,0,1,0,,
node,348905523,HAPPY,POINT (-0.1324716 51.5101296),0,0,0,0,1,0,,
node,350404890,Hare & Tortoise,POINT (-0.1039267 51.5131771),0,0,0,0,1,0,,
node,350439502,Natural Kitchen,POINT (-0.1086168 51.5156512),0,0,0,0,1,0,,
node,350621306,,POINT (-0.154613 51.5199738),0,0,0,1,0,0,,
node,351771443,Byron,POINT (-0.1207484 51.5120973),0,0,0,0,1,0,,
node,352896510,Zen Mondo,POINT (-0.1029829 51.5369612),0,0,0,0,1,0,,
node,352936246,zaffrani,POINT (-0.1012364 51.5391673),0,0,0,0,1,0,,
node,355199576,Roma,POINT (-0.1081436 51.5491954),0,0,0,0,1,0,,
node,355416895,Smithfield Car Park,POINT (-0.1013931 51.5186706),0,0,0,1,0,0,,
node,355914865,Fish Inn,POINT (-0.1756395 51.4205708),0,0,0,0,1,0,,
node,358433812,Marks and Spencer,POINT (-0.4739731 51.6384559),0,0,0,1,0,0,,
node,360309842,Pho House,POINT (-0.1045325 51.5467447),0,0,0,0,1,0,,
node,360334455,,POINT (0.1705835 51.4334403),0,0,0,1,0,0,,
node,360334482,,POINT (0.1773486 51.4345634),0,0,0,1,0,0,,
node,361527242,,POINT (0.1521809 51.5224031),0,0,0,1,0,0,,
node,361527298,,POINT (0.1553137 51.5215807),0,0,0,1,0,0,,
node,362315107,Berto,POINT (-0.1085513 51.5495339),0,0,0,0,1,0,,
node,362315119,Emperor,POINT (-0.1087655 51.549711),0,0,0,0,1,0,,
node,362315122,Lamezia,POINT (-0.1088196 51.5497537),0,0,0,0,1,0,,
node,362315128,Sambal to go,POINT (-0.1089235 51.5498429),0,0,0,0,1,0,,
node,362315131,Sambal Shiok Laksa Bar,POINT (-0.1089817 51.5498868),0,0,0,0,1,0,,
node,366999013,Da Paolo,POINT (-0.1361415 51.5189362),0,0,0,0,1,0,,
node,367924642,8 Hoxton Square,POINT (-0.0816372 51.5278419),0,0,0,0,1,0,,
node,367924656,Cottons,POINT (-0.0810456 51.5272599),0,0,0,0,1,0,,
node,368019301,Battersea Grill,POINT (-0.1701594 51.4783358),0,0,0,0,1,0,,
node,368019302,Mansoon,POINT (-0.169614 51.4782369),0,0,0,0,1,0,,
node,368044073,YO! Sushi,POINT (-0.0999854 51.5133205),0,0,0,0,1,0,,
node,368044118,Baynard House Car Park,POINT (-0.1000953 51.5118468),0,0,0,1,0,0,,
node,369121154,PizzaExpress,POINT (-0.0836318 51.5127065),0,0,0,0,1,0,,
node,369631681,Sweet Lemon,POINT (-0.0739522 51.5655495),0,0,0,0,1,0,,
node,369859331,Itto,POINT (-0.0730535 51.56318),0,0,0,0,1,0,,
node,369864919,Wander,POINT (-0.0732736 51.5628273),0,0,0,0,1,0,,
node,369879094,19 Numara Bos Cirrik II,POINT (-0.0733812 51.5622719),0,0,0,0,1,0,,
node,369879712,Franco Manca,POINT (-0.0735261 51.5616499),0,0,0,0,1,0,,
node,369883691,Viet Garden,POINT (-0.1069321 51.5391032),0,0,0,0,1,0,,
node,369975056,The Fishery Fish Bar,POINT (-0.0739318 51.5594639),0,0,0,0,1,0,,
node,369983065,Testi,POINT (-0.0741243 51.5581648),0,0,0,0,1,0,,
node,369983242,Victory Mansion,POINT (-0.0741699 51.5577212),0,0,0,0,1,0,,
node,370092556,,POINT (-0.1144471 51.5827404),0,0,0,1,0,0,,
node,370092560,,POINT (-0.1146374 51.5828868),0,0,0,1,0,0,,
node,370092869,Riverside,POINT (-0.1148519 51.5883932),0,0,0,0,1,0,,
node,370135845,Thai neung,POINT (-0.1173664 51.5876418),0,0,0,0,1,0,,
node,370187951,Fuji Foods,POINT (-0.1326761 51.5872674),0,0,0,0,1,0,,
node,370187957,Kiss the Koala,POINT (-0.1324737 51.5872186),0,0,0,0,1,0,,
node,370323084,PizzaExpress,POINT (-0.334324 51.4271329),0,0,0,0,1,0,,
node,371188295,Dinings,POINT (-0.1647066 51.5198229),0,0,0,0,1,0,,
node,371514911,Brawn,POINT (-0.070261 51.528927),0,0,0,0,1,0,,
node,371564826,,POINT (-0.124517 51.5140402),0,0,0,1,0,0,,
node,371598753,Tandoori & Balti Palace,POINT (-0.3391354 51.4391927),0,0,0,0,1,0,,
node,372519414,New World,POINT (-0.1303581 51.5123678),0,0,0,0,1,0,,
node,374237735,Anglo Spice Grill,POINT (-0.0763418 51.562252),0,0,0,0,1,0,,
node,374317891,Royal India,POINT (-0.0758697 51.5620821),0,0,0,0,1,0,,
node,374318245,Fuji,POINT (-0.0744784 51.5619668),0,0,0,0,1,0,,
node,375475617,Meze Kitchen,POINT (-0.1502324 51.4440935),0,0,0,0,1,0,,
node,375928100,Dirty Bones,POINT (-0.0741731 51.5239594),0,0,0,0,1,0,,
node,377017791,,POINT (-0.1268125 51.5333702),0,0,0,1,0,0,,
node,377499499,Asta 3,POINT (-0.0755052 51.5154484),0,0,0,0,1,0,,
node,379142164,The Two Brothers,POINT (-0.1964918 51.5991604),0,0,0,0,1,0,,
node,379822539,Nile Restaurant,POINT (-0.1325109 51.4745149),0,0,0,0,1,0,,
node,379822579,Orit Ethiopian Restaurant & Bar,POINT (-0.1381623 51.4708688),0,0,0,0,1,0,,
node,381665284,Branded,POINT (-0.0250963 51.4080493),0,0,0,0,1,0,,
node,381672115,Pierluigi's,POINT (-0.0254291 51.4081653),0,0,0,0,1,0,,
node,382513039,Refuel,POINT (-0.1337974 51.5141462),0,0,0,0,1,0,,
node,384759674,Grafton College,POINT (-0.1361893 51.5157056),1,0,0,0,0,0,,
node,384759682,Nando's,POINT (-0.1359571 51.5163212),0,0,0,0,1,0,,
node,384759684,Gourmet Burger Kitchen,POINT (-0.1360022 51.5163911),0,0,0,0,1,0,,
node,385417907,The Feast,POINT (-0.0983024 51.5578989),0,0,0,0,1,0,,
node,385417920,Au lac,POINT (-0.097922 51.557254),0,0,0,0,1,0,,
node,385484284,Dexter's,POINT (-0.1668006 51.4448562),0,0,0,0,1,0,,
node,385484286,Brinkley's Kitchen,POINT (-0.1678004 51.4438433),0,0,0,0,1,0,,
node,385484295,Chez Bruce,POINT (-0.1657808 51.4459105),0,0,0,0,1,0,,
node,385484298,The Brasserie,POINT (-0.1660889 51.4455869),0,0,0,0,1,0,,
node,385560797,Prezzo,POINT (-0.1457831 51.49457),0,0,0,0,1,0,,
node,385560822,The Sekara,POINT (-0.1443927 51.4980865),0,0,0,0,1,0,,
node,385560830,Pronto a Mangia,POINT (-0.1431015 51.4989784),0,0,0,0,1,0,,
node,385563574,Wasabi,POINT (-0.1332403 51.5163229),0,0,0,0,1,0,,
node,385564235,UK College of English,POINT (-0.1325724 51.5161144),1,0,0,0,0,0,,
node,385567438,Scott's College,POINT (-0.1322118 51.5161492),1,0,0,0,0,0,,
node,387542808,No 97,POINT (-0.3074332 51.3953859),0,0,0,0,1,0,,
node,387690502,Camden Diner,POINT (-0.144627 51.540684),0,0,0,0,1,0,,
node,388111142,Woburn Place Car Park,POINT (-0.1265088 51.5237711),0,0,0,1,0,0,,
node,388116720,Kikuchi,POINT (-0.131671 51.5169332),0,0,0,0,1,0,,
node,390073204,Barbican Kitchen,POINT (-0.093437 51.5194875),0,0,0,0,1,0,,
node,390556647,Taru,POINT (-0.0975051 51.5352163),0,0,0,0,1,0,,
node,390924741,Wasabi Sushi & Bento,POINT (-0.1426612 51.5386625),0,0,0,0,1,0,,
node,390928054,The Forge,POINT (-0.1416628 51.5368905),0,0,0,0,1,0,,
node,391097370,Côte Brasserie,POINT (-0.1889183 51.5019612),0,0,0,0,1,0,,
node,391097383,Fouberts,POINT (-0.1882594 51.5022675),0,0,0,0,1,0,,
node,391097392,Zaika,POINT (-0.1874698 51.5021632),0,0,0,0,1,0,,
node,391097397,Brunello Bar and Restaurant,POINT (-0.1848227 51.5017242),0,0,0,0,1,0,,
node,391661416,,POINT (-0.1709533 51.5018106),0,0,0,1,0,0,,
node,392672514,Jai Krishna,POINT (-0.114262 51.5700857),0,0,0,0,1,0,,
node,392672519,Il Picolo Diavolo,POINT (-0.1136177 51.5698146),0,0,0,0,1,0,,
node,393464335,Pappagone,POINT (-0.1128017 51.5694564),0,0,0,0,1,0,,
node,393464336,The Chippy,POINT (-0.1125006 51.5693235),0,0,0,0,1,0,,
node,393464338,Parle Kitchen,POINT (-0.1123093 51.569247),0,0,0,0,1,0,,
node,393464353,Volume,POINT (-0.1110363 51.5686313),0,0,0,0,1,0,,
node,393523274,Nigerian Kitchen,POINT (-0.1051425 51.5646341),0,0,0,0,1,0,,
node,393523275,Dotori,POINT (-0.1051818 51.5647332),0,0,0,0,1,0,,
node,394821804,La Viña,POINT (-0.1043561 51.5778051),0,0,0,0,1,0,,
node,395412152,Bill's,POINT (-0.2052654 51.4195848),0,0,0,0,1,0,,
node,401529148,Salsa!,POINT (-0.1292936 51.5140094),0,0,0,0,1,0,,
node,401529164,Apricot,POINT (-0.129956 51.5153476),0,0,0,0,1,0,,
node,410607374,The Vine Restaurant,POINT (0.1929878 51.2770934),0,0,0,0,1,0,,
node,410624453,,POINT (0.1870219 51.2773414),0,0,0,1,0,0,,
node,410624456,,POINT (0.1876701 51.2774994),0,0,0,1,0,0,,
node,410961390,The Shannon,POINT (-0.2130946 51.5546425),0,0,0,0,1,0,,
node,410961392,Zeytoon,POINT (-0.2128252 51.5548127),0,0,0,0,1,0,,
node,411096517,Vali's Four Seasons,POINT (-0.2126432 51.5540877),0,0,0,0,1,0,,
node,411096520,Top Wok,POINT (-0.2121643 51.5542397),0,0,0,0,1,0,,
node,411096523,Milad,POINT (-0.2124788 51.5539721),0,0,0,0,1,0,,
node,411096526,Khana,POINT (-0.2120524 51.5541157),0,0,0,0,1,0,,
node,411115254,Lininiya,POINT (-0.2120184 51.5540763),0,0,0,0,1,0,,
node,411115266,Mango Grills,POINT (-0.2116698 51.5537385),0,0,0,0,1,0,,
node,411115280,D'Den,POINT (-0.2116543 51.5533076),0,0,0,0,1,0,,
node,411115282,Persia Restaurant,POINT (-0.2116176 51.5532813),0,0,0,0,1,0,,
node,411115288,Taste of Lahore,POINT (-0.2111705 51.5533273),0,0,0,0,1,0,,
node,411115315,Abyssinia,POINT (-0.2106267 51.5525452),0,0,0,0,1,0,,
node,411824184,Porta Grande,POINT (-0.3739016 51.6079735),0,0,0,0,1,0,,
node,412811793,,POINT (0.1934746 51.2898764),0,0,0,1,0,0,,
node,415431044,EC,POINT (-0.1234335 51.5161885),1,0,0,0,0,0,,
node,417133466,,POINT (-0.2439984 51.3497187),0,0,0,1,0,0,,
node,418345874,Bar+Block Steakhouse,POINT (-0.1223238 51.5317695),0,0,0,0,1,0,,
node,418799855,Giraffe,POINT (-0.1421738 51.4938754),0,0,0,0,1,0,,
node,420161521,Raka Indian Cuisine,POINT (-0.2134653 51.4092057),0,0,0,0,1,0,,
node,420300530,Franco Manca,POINT (0.0160931 51.4059389),0,0,0,0,1,0,,
node,420729606,Studio Gusto,POINT (0.0159218 51.4015253),0,0,0,0,1,0,,
node,420729614,,POINT (0.0153413 51.4016912),0,0,0,1,0,0,,
node,420752244,The Diners Inn,POINT (0.0135449 51.4059632),0,0,0,0,1,0,,
node,420752252,Pho Saigon,POINT (0.0129486 51.4062561),0,0,0,0,1,0,,
node,420752257,Spice Empire,POINT (0.0126148 51.4064312),0,0,0,0,1,0,,
node,420752258,Chicos,POINT (0.012536 51.406477),0,0,0,0,1,0,,
node,420752269,..com amore,POINT (0.0120875 51.4067846),0,0,0,0,1,0,,
node,420752277,Raj Palace,POINT (0.0118786 51.4069615),0,0,0,0,1,0,,
node,420752296,Sanxia Chinese Restaurant & Bar,POINT (0.012729 51.4066757),0,0,0,0,1,0,,
node,420752303,Caligvlette,POINT (0.0134144 51.4062956),0,0,0,0,1,0,,
node,420752304,Salsa Tapas Bar,POINT (0.0135679 51.4061849),0,0,0,0,1,0,,
node,420771844,Noodle Bar,POINT (0.0158721 51.4064861),0,0,0,0,1,0,,
node,420771863,Cow And Pig,POINT (0.0162244 51.407326),0,0,0,0,1,0,,
node,420771869,Aqua,POINT (0.0163724 51.4075405),0,0,0,0,1,0,,
node,420771872,Carved Dive,POINT (0.0166334 51.4074605),0,0,0,0,1,0,,
node,420771873,Nam Thai,POINT (0.0165617 51.4073736),0,0,0,0,1,0,,
node,420771883,New India,POINT (0.0163133 51.407028),0,0,0,0,1,0,,
node,420771885,Noodle Time,POINT (0.0162595 51.4069595),0,0,0,0,1,0,,
node,420773293,Ginny's Kitchen,POINT (0.0151868 51.4067611),0,0,0,0,1,0,,
node,420777396,Café Rouge,POINT (0.0155772 51.4058776),0,0,0,0,1,0,,
node,420783201,Olive Tree Cafe,POINT (0.0169974 51.4008639),0,0,0,0,1,0,,
node,420783209,,POINT (0.0146066 51.402865),0,0,0,1,0,0,,
node,420787960,,POINT (0.0177224 51.4020971),0,0,0,1,0,0,,
node,421912845,Il Ponte,POINT (-0.2658328 51.3342468),0,0,0,0,1,0,,
node,422117283,Ladurée,POINT (-0.1223523 51.5115385),0,0,0,0,1,0,,
node,423749753,Carluccio's,POINT (-0.2182473 51.4251481),0,0,0,0,1,0,,
node,423749754,Giggling Squid,POINT (-0.2185676 51.42519),0,0,0,0,1,0,,
node,423749755,Cent Anni,POINT (-0.219229 51.425311),0,0,0,0,1,0,,
node,423749760,The Fire Stables,POINT (-0.2170882 51.4261139),0,0,0,0,1,0,,
node,425669379,Prezzo,POINT (-0.2163353 51.3566456),0,0,0,0,1,0,,
node,425953936,Bickley Manor Hotel and Restaurant,POINT (0.0591447 51.3968319),0,0,0,0,1,0,,
node,427211052,Turtle Bay,POINT (-0.304723 51.5119606),0,0,0,0,1,0,,
node,428964040,Ebury Restaurant and Wine Bar,POINT (-0.1500427 51.4933031),0,0,0,0,1,0,,
node,429260133,,POINT (-0.1029668 51.4338729),0,0,0,1,0,0,,
node,430442357,Roman Tandoori,POINT (-0.034469 51.53181),0,0,0,0,1,0,,
node,432011072,Park & Ride for July Hampton Court Flower Show,POINT (-0.3994708 51.40029),0,0,0,1,0,0,,
node,434527465,,POINT (-0.032714 51.5325376),0,0,0,1,0,0,,
node,434557518,Michael Nadra,POINT (-0.1502349 51.5400274),0,0,0,0,1,0,,
node,435104781,Finsbury Square Car Park,POINT (-0.0868931 51.5211284),0,0,0,1,0,0,,
node,438170578,,POINT (-0.1244458 51.5154788),0,0,0,1,0,0,,
node,439238513,Wabi Shebele,POINT (-0.0912889 51.4942989),0,0,0,0,1,0,,
node,441193903,Banana Tree,POINT (-0.1666212 51.4606721),0,0,0,0,1,0,,
node,441194481,Nando's,POINT (-0.166765 51.4606144),0,0,0,0,1,0,,
node,441201195,Hana,POINT (-0.1658306 51.4609121),0,0,0,0,1,0,,
node,441209249,Buona Sera,POINT (-0.1668156 51.4599463),0,0,0,0,1,0,,
node,441698041,EV,POINT (-0.1063447 51.5041675),0,0,0,0,1,0,,
node,442130489,,POINT (-0.0539745 51.5495586),0,0,0,1,0,0,,
node,442538227,Dragon Castle,POINT (-0.0983889 51.4920367),0,0,0,0,1,0,,
node,443032105,Ziani,POINT (-0.1646164 51.4875453),0,0,0,0,1,0,,
node,443032596,PizzaExpress,POINT (-0.1654071 51.48902),0,0,0,0,1,0,,
node,443289142,,POINT (-0.1608477 51.4902365),0,0,0,1,0,0,,
node,443404546,Saatchi Gallery Bar & Brasserie,POINT (-0.159321 51.4910983),0,0,0,0,1,0,,
node,443404555,Manicomio,POINT (-0.1591235 51.4911785),0,0,0,0,1,0,,
node,443404591,Comptoir Libanais,POINT (-0.1581178 51.4917334),0,0,0,0,1,0,,
node,444635673,Chelsfield Park Hospital,POINT (0.1316749 51.3582569),0,0,1,0,0,0,,
node,447755886,Rajput,POINT (-0.2313713 51.5016548),0,0,0,0,1,0,,
node,447872928,Govinda's,POINT (-0.1326509 51.5157962),0,0,0,0,1,0,,
node,448457501,The Hide Out,POINT (0.2132082 51.4448778),0,0,0,0,1,0,,
node,448457508,,POINT (0.2130324 51.4454203),0,0,0,1,0,0,,
node,448513051,Cadogan Place NCP,POINT (-0.1581228 51.497727),0,0,0,1,0,0,,
node,448525818,Yoe Bo,POINT (0.216635 51.4447755),0,0,0,0,1,0,,
node,448530468,Kensington Wine Rooms,POINT (-0.1948723 51.5072426),0,0,0,0,1,0,,
node,448671554,Miller and Carter Dartford,POINT (0.2405768 51.4376559),0,0,0,0,1,0,,
node,448750316,Nando's,POINT (0.2192013 51.5626846),0,0,0,0,1,0,,
node,452149605,Prezzo,POINT (-0.1593999 51.5139056),0,0,0,0,1,0,,
node,452149609,Spaghetti House,POINT (-0.1597282 51.5140455),0,0,0,0,1,0,,
node,452168077,Vinoteca Marylebone,POINT (-0.1612886 51.5148834),0,0,0,0,1,0,,
node,452168104,La Masseria,POINT (-0.1585511 51.5156197),0,0,0,0,1,0,,
node,452169201,Zayna,POINT (-0.158251 51.5149549),0,0,0,0,1,0,,
node,452169206,Red Sun,POINT (-0.1580496 51.5150584),0,0,0,0,1,0,,
node,452239272,Patara - Oxford Circus,POINT (-0.1414978 51.5134245),0,0,0,0,1,0,,
node,452409767,The Mango Tree,POINT (-0.1472742 51.498271),0,0,0,0,1,0,,
node,452416571,Scott's,POINT (-0.1509327 51.5098163),0,0,0,0,1,0,,
node,452416597,NCP,POINT (-0.1506259 51.5103511),0,0,0,1,0,0,,
node,452417445,Richoux,POINT (-0.1518022 51.5099653),0,0,0,0,1,0,,
node,452417804,Grosvenor Hotel Garage,POINT (-0.1536465 51.5100119),0,0,0,1,0,0,,
node,452418739,Corrigans,POINT (-0.1552951 51.5100947),0,0,0,0,1,0,,
node,452445966,Double Dragon,POINT (-0.1084984 51.5266687),0,0,0,0,1,0,,
node,452445968,Kolossi Grill,POINT (-0.1098199 51.5258703),0,0,0,0,1,0,,
node,452514283,,POINT (-0.1240559 51.5088337),0,0,0,1,0,0,,
node,452740634,Kush 1070 BC,POINT (-0.2251599 51.5028247),0,0,0,0,1,0,,
node,453670075,Ho-Ja,POINT (-0.2249107 51.5026169),0,0,0,0,1,0,,
node,454212877,Langan's Brasserie,POINT (-0.1435405 51.5070931),0,0,0,0,1,0,,
node,456065280,Miso,POINT (-0.0266306 51.40774),0,0,0,0,1,0,,
node,456214655,Peyote,POINT (-0.1413215 51.510005),0,0,0,0,1,0,,
node,456261144,Momo north-African & Mediterranean,POINT (-0.1398138 51.5111738),0,0,0,0,1,0,,
node,456384029,Pizza Hut,POINT (-0.0282906 51.4065338),0,0,0,0,1,0,,
node,456389180,imm Thai Fusion,POINT (-0.025217 51.4101897),0,0,0,0,1,0,,
node,457127048,Dil Tandoori,POINT (-0.2251765 51.5898675),0,0,0,0,1,0,,
node,457130887,Kaifeng,POINT (-0.2240812 51.5898894),0,0,0,0,1,0,,
node,457131873,Iskele,POINT (-0.2222959 51.5896892),0,0,0,0,1,0,,
node,457136369,Jun,POINT (-0.2226446 51.5899992),0,0,0,0,1,0,,
node,459654603,Nexx Level,POINT (-0.1118344 51.6017625),0,0,0,0,1,0,,
node,459786455,Brown Eagle,POINT (-0.110668 51.5986555),0,0,0,0,1,0,,
node,459786528,Paramount,POINT (-0.1103695 51.598082),0,0,0,0,1,0,,
node,459786566,Fryer's Delight,POINT (-0.1092322 51.5973377),0,0,0,0,1,0,,
node,459807603,,POINT (-0.0639268 51.6129389),0,0,0,1,0,0,,
node,461962586,,POINT (-0.0641134 51.3196566),0,0,0,1,0,0,,
node,462008326,Fish Central,POINT (-0.097064 51.5275622),0,0,0,0,1,0,,
node,462008963,Jakobs,POINT (-0.1838594 51.4990881),0,0,0,0,1,0,,
node,462025223,Spaghetti House,POINT (-0.1511296 51.5134103),0,0,0,0,1,0,,
node,462025224,Joury,POINT (-0.1511754 51.5134993),0,0,0,0,1,0,,
node,462025319,Maze,POINT (-0.1510385 51.5123537),0,0,0,0,1,0,,
node,462025323,Prezzo,POINT (-0.1533387 51.5132205),0,0,0,0,1,0,,
node,462025328,Montessori Center International,POINT (-0.1523829 51.513363),1,0,0,0,0,0,,
node,463301283,Thai Cottage,POINT (-0.2361575 51.2907218),0,0,0,0,1,0,,
node,464675292,,POINT (-0.177155 51.5227421),0,0,0,1,0,0,,
node,466926237,Kiln,POINT (-0.1359965 51.5113507),0,0,0,0,1,0,,
node,469390537,Ewell Court House Car Park,POINT (-0.260716 51.3615712),0,0,0,1,0,0,,
node,469446847,Bronze,POINT (0.0187993 51.520778),0,0,0,0,1,0,,
node,469446866,Jol Sugar,POINT (0.0176646 51.5202714),0,0,0,0,1,0,,
node,469446871,The Odeon,POINT (0.0184216 51.5202226),0,0,0,0,1,0,,
node,469456597,Petek,POINT (-0.1100482 51.5684366),0,0,0,0,1,0,,
node,469456600,Nando's,POINT (-0.1103915 51.5686345),0,0,0,0,1,0,,
node,469876261,Claude Bosi at Bibendum,POINT (-0.1689112 51.4933135),0,0,0,0,1,0,,
node,469876283,Gaucho,POINT (-0.1676682 51.4929063),0,0,0,0,1,0,,
node,469937774,Delamina East,POINT (-0.0757317 51.5212872),0,0,0,0,1,0,,
node,470247699,Carluccio's,POINT (-0.0773321 51.5205081),0,0,0,0,1,0,,
node,470247702,Piccolino,POINT (-0.0811838 51.5202933),0,0,0,0,1,0,,
node,470286665,Maida,POINT (-0.0705798 51.5252831),0,0,0,0,1,0,,
node,470286727,Yanji,POINT (-0.0706488 51.525465),0,0,0,0,1,0,,
node,470288535,Tas Firin,POINT (-0.0702863 51.5253959),0,0,0,0,1,0,,
node,470300992,No 35 Mackenzie Walk,POINT (-0.0218839 51.5042192),0,0,0,0,1,0,,
node,471035356,Amerigo Vespucci,POINT (-0.023683 51.504555),0,0,0,0,1,0,,
node,471421779,Ca Phe House,POINT (-0.0818412 51.5003832),0,0,0,0,1,0,,
node,472145731,Lokma,POINT (-0.0802056 51.4975964),0,0,0,0,1,0,,
node,472327392,,POINT (-0.0364728 51.5432798),0,0,0,1,0,0,,
node,472663717,Boisdale of Mayfair,POINT (-0.1571901 51.5127656),0,0,0,0,1,0,,
node,472754017,Fora Restaurant,POINT (-0.0782269 51.5148965),0,0,0,0,1,0,,
node,473622025,Cheam Charcoal Grill,POINT (-0.2147169 51.3581233),0,0,0,0,1,0,,
node,475381385,Baraka Eatery,POINT (-0.0664925 51.5172361),0,0,0,0,1,0,,
node,476025055,PizzaExpress,POINT (-0.0792215 51.5187861),0,0,0,0,1,0,,
node,478028406,Epsom Spice Lounge,POINT (-0.2706578 51.3327927),0,0,0,0,1,0,,
