,latitude,longitude,college,food_court,hospital,parking,restaurant,university,distance,charging_station,cs_idx,amenity_idx
552,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,67.89453409412225,1.0,516.0,710.0
553,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,30.348798017661128,1.0,516.0,711.0
554,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,32.93044814337766,1.0,516.0,713.0
555,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,55.223683558871095,1.0,516.0,714.0
556,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,56.6321475940478,1.0,516.0,715.0
557,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,40.670145481652696,1.0,516.0,1170.0
558,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,62.90235401897501,1.0,516.0,3199.0
559,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,52.12640427072783,1.0,516.0,3239.0
560,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,20.32587876908422,1.0,516.0,3375.0
561,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,81.5164553786662,1.0,516.0,3549.0
562,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,38.41133669523517,1.0,516.0,4312.0
563,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,92.6004148477684,1.0,516.0,4418.0
564,51.511299,-0.18702,0.0,0.0,0.0,1.0,0.0,0.0,51.4790525856901,1.0,516.0,4419.0
565,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,22.767399216344216,1.0,516.0,5133.0
566,51.511299,-0.18702,0.0,0.0,0.0,0.0,1.0,0.0,34.468533899397634,1.0,516.0,5519.0
567,51.507099,-0.1301169999999999,0.0,0.0,0.0,1.0,0.0,0.0,9.368822825435608,1.0,517.0,13.0
568,51.507099,-0.1301169999999999,0.0,0.0,0.0,0.0,1.0,0.0,35.40353785492651,1.0,517.0,367.0
569,51.507099,-0.1301169999999999,0.0,0.0,0.0,0.0,1.0,0.0,51.479157845567876,1.0,517.0,2707.0
570,51.4975281,-0.127408500000001,0.0,0.0,0.0,1.0,0.0,0.0,79.92523887757669,1.0,518.0,1491.0
571,51.4975281,-0.127408500000001,0.0,0.0,0.0,0.0,1.0,0.0,96.6980507684103,1.0,518.0,2027.0
572,51.510632,-0.14051870000003,0.0,0.0,0.0,0.0,1.0,0.0,88.90871483589721,1.0,519.0,133.0
573,51.510632,-0.14051870000003,0.0,0.0,0.0,0.0,1.0,0.0,93.00481575326027,1.0,519.0,197.0
574,51.510632,-0.14051870000003,0.0,0.0,0.0,0.0,1.0,0.0,89.1484129534499,1.0,519.0,592.0
575,51.510632,-0.14051870000003,0.0,0.0,0.0,0.0,1.0,0.0,77.51898875104914,1.0,519.0,593.0
576,51.510632,-0.14051870000003,0.0,0.0,0.0,0.0,1.0,0.0,73.33666831730952,1.0,519.0,845.0
577,51.510632,-0.14051870000003,0.0,0.0,0.0,0.0,1.0,0.0,67.69187586701551,1.0,519.0,2272.0
578,51.510632,-0.14051870000003,0.0,0.0,0.0,0.0,1.0,0.0,88.13622825729561,1.0,519.0,3628.0
579,51.510632,-0.14051870000003,0.0,0.0,0.0,0.0,1.0,0.0,89.20270864846879,1.0,519.0,3629.0
580,51.510632,-0.14051870000003,0.0,0.0,0.0,1.0,0.0,0.0,19.286443040672616,1.0,519.0,3634.0
581,51.512299,-0.129614,0.0,0.0,0.0,1.0,0.0,0.0,10.114885285566366,1.0,520.0,16.0
582,51.512299,-0.129614,0.0,0.0,0.0,0.0,1.0,0.0,52.05826963421044,1.0,520.0,431.0
583,51.512299,-0.129614,0.0,0.0,0.0,0.0,1.0,0.0,90.24444831030748,1.0,520.0,816.0
584,51.512299,-0.129614,0.0,0.0,0.0,0.0,1.0,0.0,72.88319460826989,1.0,520.0,2167.0
585,51.512299,-0.129614,0.0,0.0,0.0,0.0,1.0,0.0,82.90206362687748,1.0,520.0,2683.0
586,51.512299,-0.129614,0.0,0.0,0.0,0.0,1.0,0.0,66.26598794218064,1.0,520.0,2937.0
587,51.512299,-0.129614,0.0,0.0,0.0,0.0,1.0,0.0,57.42512165996815,1.0,520.0,3980.0
588,51.512299,-0.129614,0.0,0.0,0.0,0.0,1.0,0.0,84.70085689280393,1.0,520.0,5520.0
589,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,41.43424241452074,1.0,526.0,825.0
590,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,67.98507260453897,1.0,526.0,838.0
591,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,50.81692034168604,1.0,526.0,839.0
592,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,55.28090917210862,1.0,526.0,840.0
593,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,49.105417834392625,1.0,526.0,841.0
594,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,34.350704108331456,1.0,526.0,842.0
595,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,60.66293953053251,1.0,526.0,3808.0
596,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,22.209581457716205,1.0,526.0,3813.0
597,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,80.56702068999455,1.0,526.0,3814.0
598,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,63.43175869075011,1.0,526.0,3816.0
599,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,69.88960347477014,1.0,526.0,3817.0
600,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,59.238132532876485,1.0,526.0,3825.0
601,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,44.8462870308743,1.0,526.0,3827.0
602,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,77.78794730131713,1.0,526.0,3828.0
603,51.506001,-0.146775,0.0,0.0,0.0,1.0,0.0,0.0,73.19893974115081,1.0,526.0,3831.0
604,51.506001,-0.146775,0.0,0.0,0.0,0.0,1.0,0.0,81.88673363350627,1.0,526.0,3905.0
605,51.504501,-0.015718,0.0,0.0,0.0,0.0,1.0,0.0,71.25950810376851,1.0,527.0,4425.0
606,51.504501,-0.015718,0.0,0.0,0.0,0.0,1.0,0.0,98.56436241354903,1.0,527.0,4527.0
607,51.4095,-0.305186,0.0,0.0,0.0,1.0,0.0,0.0,74.74841761365981,1.0,528.0,174.0
608,51.4095,-0.305186,0.0,0.0,0.0,1.0,0.0,0.0,44.89584549516074,1.0,528.0,1835.0
609,51.4095,-0.305186,0.0,0.0,0.0,0.0,1.0,0.0,97.93096519494136,1.0,528.0,3017.0
610,51.4095,-0.305186,0.0,0.0,0.0,0.0,1.0,0.0,78.09205181319757,1.0,528.0,5627.0
611,51.498142,-0.176538,0.0,1.0,0.0,0.0,0.0,0.0,68.47539809680663,1.0,531.0,4615.0
612,51.498142,-0.176538,0.0,1.0,0.0,0.0,0.0,0.0,87.95740530278806,1.0,531.0,4616.0
613,51.498142,-0.176538,0.0,0.0,0.0,1.0,0.0,0.0,99.68630754953158,1.0,531.0,4617.0
614,51.513966,-0.4720229999999999,0.0,0.0,0.0,0.0,1.0,0.0,75.04764644970243,1.0,532.0,5035.0
615,51.513966,-0.4720229999999999,0.0,0.0,0.0,0.0,1.0,0.0,41.559284920124085,1.0,532.0,5036.0
616,51.513966,-0.4720229999999999,0.0,0.0,0.0,0.0,1.0,0.0,68.5338775232262,1.0,532.0,5037.0
617,51.513966,-0.4720229999999999,0.0,0.0,0.0,0.0,1.0,0.0,77.26260105007933,1.0,532.0,5038.0
618,51.513966,-0.4720229999999999,0.0,0.0,0.0,0.0,1.0,0.0,98.34951777103973,1.0,532.0,5092.0
619,51.517235,-0.136815,0.0,0.0,0.0,0.0,1.0,0.0,50.22925291638983,1.0,534.0,949.0
620,51.517235,-0.136815,0.0,0.0,0.0,0.0,1.0,0.0,76.94380311216463,1.0,534.0,3433.0
621,51.517235,-0.136815,0.0,0.0,0.0,0.0,1.0,0.0,94.70718820145244,1.0,534.0,3917.0
622,51.517235,-0.136815,0.0,0.0,0.0,0.0,1.0,0.0,64.86834509200804,1.0,534.0,5871.0
623,51.51442,-0.16601,0.0,0.0,0.0,0.0,1.0,0.0,5.744507585805527,1.0,536.0,869.0
624,51.51442,-0.16601,0.0,0.0,0.0,0.0,1.0,0.0,81.1185917397086,1.0,536.0,870.0
625,51.51442,-0.16601,0.0,0.0,0.0,0.0,1.0,0.0,49.095395886269465,1.0,536.0,2621.0
626,51.51442,-0.16601,0.0,0.0,0.0,0.0,1.0,0.0,44.87154195937942,1.0,536.0,4379.0
627,51.51442,-0.16601,0.0,0.0,0.0,0.0,1.0,0.0,29.347809468184362,1.0,536.0,4380.0
628,51.51442,-0.16601,0.0,0.0,0.0,0.0,1.0,0.0,84.03008079593454,1.0,536.0,4384.0
629,51.520454,-0.157968,0.0,0.0,0.0,0.0,1.0,0.0,41.371149233767085,1.0,538.0,1164.0
630,51.520454,-0.157968,0.0,0.0,0.0,0.0,1.0,0.0,56.72813593913306,1.0,538.0,1914.0
631,51.520454,-0.157968,0.0,0.0,0.0,0.0,1.0,0.0,67.3049347077261,1.0,538.0,2256.0
632,51.520454,-0.157968,0.0,0.0,0.0,0.0,1.0,0.0,94.3792650607499,1.0,538.0,4031.0
633,51.520454,-0.157968,0.0,0.0,0.0,0.0,1.0,0.0,95.10425308611974,1.0,538.0,4032.0
634,51.520454,-0.157968,0.0,0.0,0.0,0.0,1.0,0.0,64.5525703248524,1.0,538.0,5858.0
635,51.514198,-0.136689,0.0,0.0,0.0,0.0,1.0,0.0,85.7452757287578,1.0,544.0,2320.0
636,51.514198,-0.136689,0.0,0.0,0.0,1.0,0.0,0.0,50.67920691249248,1.0,544.0,3156.0
637,51.514198,-0.136689,0.0,0.0,0.0,0.0,1.0,0.0,87.90327296035143,1.0,544.0,3225.0
638,51.514198,-0.136689,0.0,0.0,0.0,0.0,1.0,0.0,73.54505033250864,1.0,544.0,5539.0
639,51.509495,-0.144767,0.0,0.0,0.0,0.0,1.0,0.0,88.98579484163561,1.0,545.0,3522.0
640,51.509495,-0.144767,0.0,0.0,0.0,0.0,1.0,0.0,13.054154001230284,1.0,545.0,4754.0
641,51.404099,0.019384,0.0,0.0,0.0,1.0,0.0,0.0,85.02585209894416,1.0,546.0,768.0
642,51.5181749210381,-0.097290698486298,0.0,0.0,0.0,1.0,0.0,0.0,31.144969002479314,1.0,550.0,1806.0
643,51.5404298871843,0.002306699752807,0.0,0.0,0.0,0.0,1.0,0.0,28.956767511091673,1.0,566.0,138.0
644,51.5404298871843,0.002306699752807,0.0,0.0,0.0,0.0,1.0,0.0,20.40822711448497,1.0,566.0,5846.0
645,51.5404298871843,0.002306699752807,0.0,0.0,0.0,0.0,1.0,0.0,27.385844145216396,1.0,566.0,5925.0
646,51.524491,-0.092208,0.0,0.0,0.0,0.0,1.0,0.0,98.53568983156963,1.0,567.0,4449.0
647,51.524491,-0.092208,0.0,0.0,0.0,0.0,1.0,0.0,88.05768908574109,1.0,567.0,4900.0
648,51.524491,-0.092208,0.0,0.0,0.0,0.0,1.0,0.0,79.78413617354632,1.0,567.0,5686.0
649,51.524491,-0.092208,0.0,0.0,0.0,0.0,1.0,0.0,52.863563282095704,1.0,567.0,5810.0
650,51.5493974227404,-0.163164138793945,0.0,0.0,0.0,0.0,1.0,0.0,82.6974688758615,1.0,570.0,4101.0
651,51.5903860313929,-0.164204835891724,0.0,0.0,0.0,0.0,1.0,0.0,86.36625010724991,1.0,572.0,1048.0
652,51.510393,-0.07441,0.0,0.0,0.0,1.0,0.0,0.0,87.04478354983901,1.0,574.0,1529.0
653,51.510393,-0.07441,0.0,0.0,0.0,0.0,1.0,0.0,60.33636844045637,1.0,574.0,5778.0
654,51.518753,-0.101256,0.0,0.0,0.0,1.0,0.0,0.0,13.188621583719458,1.0,575.0,390.0
655,51.518753,-0.101256,0.0,0.0,0.0,1.0,0.0,0.0,21.117143963667917,1.0,575.0,994.0
656,51.518753,-0.101256,0.0,0.0,0.0,1.0,0.0,0.0,13.188621583719458,1.0,577.0,390.0
657,51.518753,-0.101256,0.0,0.0,0.0,1.0,0.0,0.0,21.117143963667917,1.0,577.0,994.0
658,51.510393,-0.07441,0.0,0.0,0.0,1.0,0.0,0.0,87.04478354983901,1.0,578.0,1529.0
659,51.510393,-0.07441,0.0,0.0,0.0,0.0,1.0,0.0,60.33636844045637,1.0,578.0,5778.0
660,51.612605,-0.2493862,0.0,0.0,0.0,0.0,1.0,0.0,73.32013877787942,1.0,579.0,2760.0
661,51.6162313,-0.1779425,0.0,0.0,0.0,0.0,1.0,0.0,47.16610656701115,1.0,580.0,1875.0
662,51.5610112234822,-0.149989128112793,0.0,0.0,0.0,0.0,1.0,0.0,54.688540630712716,1.0,581.0,647.0
663,51.5610112234822,-0.149989128112793,0.0,0.0,0.0,0.0,1.0,0.0,72.90011585924314,1.0,581.0,1340.0
664,51.5555348954202,-0.178914070129395,0.0,0.0,0.0,0.0,1.0,0.0,14.045659204844261,1.0,585.0,5617.0
665,51.347884,-0.0946569999999999,0.0,0.0,0.0,0.0,1.0,0.0,68.48524536881484,1.0,587.0,1552.0
666,51.347884,-0.0946569999999999,0.0,0.0,0.0,0.0,1.0,0.0,49.55154882900553,1.0,587.0,3698.0
667,51.398009,-0.0974049999999999,0.0,0.0,0.0,0.0,1.0,0.0,84.58908012552904,1.0,589.0,904.0
668,51.53724,-0.05706,0.0,1.0,0.0,0.0,0.0,0.0,62.18321338525387,1.0,590.0,3612.0
669,51.53724,-0.05706,0.0,0.0,0.0,0.0,1.0,0.0,63.42430274729183,1.0,590.0,4189.0
670,51.53724,-0.05706,0.0,0.0,0.0,0.0,1.0,0.0,60.14324868109019,1.0,590.0,4786.0
671,51.517667,-0.095277,0.0,0.0,0.0,1.0,0.0,0.0,21.43074294347695,1.0,591.0,1985.0
672,51.508797,-0.0802129999999999,0.0,0.0,0.0,0.0,1.0,0.0,88.38542711933789,1.0,592.0,962.0
673,51.508797,-0.0802129999999999,0.0,0.0,0.0,0.0,1.0,0.0,79.19067385187488,1.0,592.0,963.0
674,51.508797,-0.0802129999999999,0.0,0.0,0.0,0.0,1.0,0.0,98.38935014582114,1.0,592.0,964.0
675,51.508797,-0.0802129999999999,0.0,0.0,0.0,1.0,0.0,0.0,8.399419140337166,1.0,592.0,1336.0
676,51.508797,-0.0802129999999999,0.0,0.0,0.0,0.0,1.0,0.0,49.43278210989849,1.0,592.0,1828.0
677,51.562227,-0.0794639999999999,0.0,0.0,0.0,0.0,1.0,0.0,50.967173474030965,1.0,594.0,5751.0
678,51.533632,-0.1723549999999999,0.0,0.0,0.0,1.0,0.0,0.0,85.81597855112993,1.0,596.0,242.0
679,51.533632,-0.1723549999999999,0.0,0.0,0.0,0.0,1.0,0.0,31.69283395834952,1.0,596.0,4175.0
680,51.533632,-0.1723549999999999,0.0,0.0,0.0,1.0,0.0,0.0,29.005220716756654,1.0,596.0,4208.0
681,51.533632,-0.1723549999999999,0.0,0.0,0.0,1.0,0.0,0.0,55.46709480454939,1.0,596.0,4209.0
682,51.533632,-0.1723549999999999,0.0,0.0,0.0,1.0,0.0,0.0,37.41843896745897,1.0,596.0,4210.0
683,51.519913,0.017235,0.0,0.0,0.0,0.0,1.0,0.0,49.7164548466562,1.0,603.0,618.0
684,51.519913,0.017235,0.0,0.0,0.0,0.0,1.0,0.0,89.02648662976425,1.0,603.0,619.0
685,51.54902305004865,-0.023650946386624,0.0,0.0,0.0,0.0,0.0,1.0,76.4861694934887,1.0,604.0,3979.0
686,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,41.620235065153885,1.0,605.0,2131.0
687,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,32.28032004490964,1.0,605.0,2132.0
688,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,84.30983299875768,1.0,605.0,2378.0
689,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,87.30680206839614,1.0,605.0,2379.0
690,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,95.18080769046273,1.0,605.0,3718.0
691,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,75.09963430660508,1.0,605.0,3719.0
692,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,88.98857546442734,1.0,605.0,3720.0
693,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,93.36959449167016,1.0,605.0,3732.0
694,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,99.42346812093498,1.0,605.0,3733.0
695,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,85.34039587865033,1.0,605.0,3734.0
696,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,62.32452431700386,1.0,605.0,3735.0
697,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,56.82158254107464,1.0,605.0,3736.0
698,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,43.451950126416094,1.0,606.0,2131.0
699,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,98.74735119539103,1.0,606.0,2132.0
700,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,84.42700827406537,1.0,606.0,2378.0
701,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,92.89802032098679,1.0,606.0,2379.0
702,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,86.76349635102937,1.0,606.0,3716.0
703,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,68.83611589408416,1.0,606.0,3717.0
704,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,30.835522952546967,1.0,606.0,3718.0
705,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,9.842056629647363,1.0,606.0,3719.0
706,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,26.784840053314735,1.0,606.0,3720.0
707,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,41.96704246947972,1.0,606.0,3721.0
708,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,60.53788475735087,1.0,606.0,3722.0
709,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,87.18209638417933,1.0,606.0,3723.0
710,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,67.4034950062511,1.0,606.0,3725.0
711,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,84.77531664785145,1.0,606.0,3726.0
712,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,73.13512301421758,1.0,606.0,3727.0
713,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,61.324384547737374,1.0,606.0,3728.0
714,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,52.72945449717466,1.0,606.0,3729.0
715,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,44.87259198208895,1.0,606.0,3730.0
716,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,38.39206936468897,1.0,606.0,3731.0
717,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,24.715047872897973,1.0,606.0,3732.0
718,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,35.05875732124503,1.0,606.0,3733.0
719,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,24.623856702191713,1.0,606.0,3734.0
720,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,85.44598362761135,1.0,606.0,3735.0
721,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,74.71635705191225,1.0,606.0,3736.0
722,51.542902,-0.0076939999999999,0.0,0.0,0.0,0.0,1.0,0.0,92.5493447229182,1.0,606.0,3737.0
723,51.486559,-0.220502,0.0,0.0,0.0,0.0,1.0,0.0,35.861292291490244,1.0,610.0,2090.0
724,51.510069,-0.155529,0.0,0.0,0.0,0.0,1.0,0.0,16.437426854077934,1.0,612.0,584.0
725,51.529479,-0.08348,0.0,0.0,0.0,0.0,1.0,0.0,40.36883877425756,1.0,619.0,5901.0
726,51.562491,-0.073018,0.0,0.0,0.0,1.0,0.0,0.0,81.95403737154317,1.0,620.0,119.0
727,51.562491,-0.073018,0.0,0.0,0.0,0.0,1.0,0.0,76.65270027447322,1.0,620.0,412.0
728,51.562491,-0.073018,0.0,0.0,0.0,0.0,1.0,0.0,41.35882926037364,1.0,620.0,413.0
729,51.562491,-0.073018,0.0,0.0,0.0,0.0,1.0,0.0,34.98404683433472,1.0,620.0,414.0
730,51.562491,-0.073018,0.0,0.0,0.0,0.0,1.0,0.0,99.90382976632381,1.0,620.0,415.0
731,51.562491,-0.073018,0.0,0.0,0.0,0.0,1.0,0.0,59.595139391357826,1.0,620.0,891.0
732,51.562491,-0.073018,0.0,0.0,0.0,0.0,1.0,0.0,57.752777114290566,1.0,620.0,892.0
733,51.591793,-0.069467,0.0,0.0,0.0,0.0,1.0,0.0,54.885171507299454,1.0,622.0,700.0
734,51.482082,-0.134146,0.0,0.0,0.0,0.0,1.0,0.0,94.00689984141279,1.0,624.0,4408.0
735,51.495067,-0.188246,0.0,0.0,0.0,0.0,1.0,0.0,76.83815934448002,1.0,625.0,2144.0
736,51.495067,-0.188246,0.0,0.0,0.0,0.0,1.0,0.0,83.87717598849258,1.0,625.0,2145.0
737,51.495067,-0.188246,0.0,0.0,0.0,0.0,1.0,0.0,62.223914201395154,1.0,625.0,4710.0
738,51.50117,-0.16266,0.0,0.0,0.0,0.0,1.0,0.0,62.885453391238805,1.0,626.0,1814.0
739,51.50117,-0.16266,0.0,0.0,0.0,0.0,1.0,0.0,79.35649873125035,1.0,626.0,1815.0
740,51.50117,-0.16266,0.0,0.0,0.0,0.0,1.0,0.0,19.577807993343004,1.0,626.0,2415.0
741,51.50117,-0.16266,0.0,0.0,0.0,0.0,1.0,0.0,74.55430915765753,1.0,626.0,2423.0
742,51.50117,-0.16266,0.0,0.0,0.0,0.0,1.0,0.0,45.09266565655673,1.0,626.0,2911.0
743,51.50117,-0.16266,0.0,0.0,0.0,0.0,1.0,0.0,68.22251279899834,1.0,626.0,3168.0
744,51.50117,-0.16266,0.0,0.0,0.0,0.0,1.0,0.0,29.486745339906406,1.0,626.0,3852.0
745,51.50117,-0.16266,0.0,0.0,0.0,0.0,1.0,0.0,26.872925801154434,1.0,626.0,3853.0
746,51.511987,-0.1005,0.0,0.0,0.0,1.0,0.0,0.0,32.05282192709676,1.0,631.0,409.0
747,51.5950795232288,-0.108446352917435,0.0,0.0,0.0,1.0,0.0,0.0,29.020076221903377,1.0,632.0,37.0
748,51.5950795232288,-0.108446352917435,0.0,0.0,0.0,0.0,1.0,0.0,82.06251337540533,1.0,632.0,3307.0
749,51.5194146,-0.118837399999961,0.0,0.0,0.0,0.0,1.0,0.0,94.08120767305593,1.0,633.0,3909.0
750,51.5151901467396,-0.118159841802967,0.0,0.0,0.0,0.0,1.0,0.0,96.02788778820452,1.0,634.0,1062.0
751,51.5151901467396,-0.118159841802967,0.0,0.0,0.0,0.0,1.0,0.0,49.64010410469833,1.0,634.0,2301.0
752,51.5065987,-0.073373800000013,0.0,0.0,0.0,0.0,1.0,0.0,18.720581147377718,1.0,640.0,896.0
753,51.5152674,-0.1567931,0.0,0.0,0.0,0.0,1.0,0.0,89.99897566428162,1.0,643.0,577.0
754,51.5152674,-0.1567931,0.0,0.0,0.0,0.0,1.0,0.0,6.82749686940541,1.0,643.0,1864.0
755,51.5152674,-0.1567931,0.0,0.0,0.0,0.0,1.0,0.0,41.690399462390204,1.0,643.0,1865.0
756,51.5152674,-0.1567931,0.0,0.0,0.0,0.0,1.0,0.0,73.38293452880016,1.0,643.0,4882.0
757,51.50786616526031,-0.221896826158285,0.0,0.0,0.0,1.0,0.0,0.0,38.8952064653394,1.0,644.0,1638.0
758,51.50786616526031,-0.221896826158285,0.0,0.0,0.0,0.0,1.0,0.0,84.53905488928761,1.0,644.0,3935.0
759,51.50786616526031,-0.221896826158285,0.0,0.0,0.0,0.0,1.0,0.0,38.61349294011269,1.0,644.0,4602.0
760,51.3905850763976,-0.299182531213325,0.0,0.0,0.0,1.0,0.0,0.0,42.68980190068681,1.0,648.0,3101.0
761,51.496653,-0.13111,0.0,0.0,0.0,0.0,1.0,0.0,34.32900757539204,1.0,652.0,272.0
762,51.4102609161291,-0.209823846817017,0.0,0.0,0.0,0.0,1.0,0.0,87.13983130573882,1.0,654.0,4050.0
763,51.473824,-0.182564,0.0,0.0,0.0,1.0,0.0,0.0,10.809912145006075,1.0,664.0,1283.0
764,51.473824,-0.182564,0.0,0.0,0.0,0.0,1.0,0.0,65.88361419875012,1.0,664.0,4319.0
765,51.4895477,0.067147,0.0,0.0,0.0,0.0,1.0,0.0,54.08926025828864,1.0,667.0,5093.0
766,51.4895477,0.067147,0.0,0.0,0.0,0.0,1.0,0.0,76.76341207440393,1.0,667.0,5979.0
767,51.487257,-0.1078269999999999,1.0,0.0,0.0,0.0,0.0,0.0,27.86139862208452,1.0,668.0,939.0
768,51.573458,-0.295412,0.0,0.0,0.0,0.0,1.0,0.0,77.6618082048022,1.0,676.0,1924.0
769,51.4993567,-0.174795499999959,0.0,0.0,0.0,0.0,1.0,0.0,64.34479307354607,1.0,680.0,3879.0
770,51.4993567,-0.174795499999959,0.0,0.0,0.0,0.0,1.0,0.0,59.927269944043346,1.0,680.0,3880.0
771,51.4993567,-0.174795499999959,0.0,0.0,0.0,1.0,0.0,0.0,83.8422329697381,1.0,680.0,4617.0
772,51.536229,-0.125580300000024,0.0,0.0,0.0,0.0,1.0,0.0,59.32126228401474,1.0,681.0,1861.0
773,51.536229,-0.125580300000024,0.0,0.0,0.0,0.0,1.0,0.0,48.875220451572716,1.0,681.0,2105.0
774,51.536229,-0.125580300000024,0.0,0.0,0.0,0.0,1.0,0.0,13.368525962028915,1.0,681.0,2473.0
775,51.536229,-0.125580300000024,0.0,0.0,0.0,0.0,1.0,0.0,99.21886896231699,1.0,681.0,3895.0
776,51.536229,-0.125580300000024,0.0,0.0,0.0,0.0,1.0,0.0,99.11365077937452,1.0,681.0,4756.0
777,51.503208529694,-0.243638766131662,0.0,0.0,0.0,0.0,1.0,0.0,96.96990148282694,1.0,683.0,5287.0
778,51.503208529694,-0.243638766131662,0.0,0.0,0.0,0.0,1.0,0.0,97.18471777566228,1.0,683.0,5320.0
779,51.503208529694,-0.243638766131662,0.0,0.0,0.0,0.0,1.0,0.0,16.0831909160825,1.0,683.0,5343.0
780,51.503208529694,-0.243638766131662,0.0,0.0,0.0,0.0,1.0,0.0,47.83013174609767,1.0,683.0,5344.0
781,51.4863228638059,-0.202628240475407,0.0,0.0,0.0,0.0,1.0,0.0,37.32706371593947,1.0,684.0,4550.0
782,51.4931416389474,-0.221122330276558,0.0,0.0,0.0,1.0,0.0,0.0,57.36855912243915,1.0,685.0,5552.0
783,51.4971677318014,-0.222499594442751,0.0,0.0,0.0,0.0,1.0,0.0,24.115034827062235,1.0,686.0,2655.0
784,51.4932674798446,-0.241241659524571,0.0,0.0,0.0,0.0,1.0,0.0,72.21713469072473,1.0,687.0,101.0
