,latitude,longitude,college,food_court,hospital,parking,restaurant,university,charging_station
1687,51.6461085222678,-0.25335073473525,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5012,51.5284248,-0.0188771,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4168,51.4932621,-0.257889,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1056,51.5235198315238,-0.142149912303122,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1653,51.54098,-0.086703,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4274,51.549541,-0.191594,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1504,51.447752,0.116796000000022,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6583,51.5525418,0.0057961,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4645,51.464457,-0.1629746,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4221,51.4061301,0.0159941,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7294,51.4697303,-0.3576797,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2478,51.468028,-0.13898,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3178,51.458505,-0.3472429999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
259,51.494334,-0.226235,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2854,51.541763,-0.106168,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,51.475015,0.058258,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1078,51.523441,0.057317,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6214,51.5113011,-0.1364073,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5445,51.3736706,-0.2253519,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2406,51.458381,-0.162416,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2584,51.485209,-0.3075279999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6245,51.5202084,-0.1222888,0.0,0.0,0.0,0.0,1.0,0.0,0.0
457,51.512878,-0.203868,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3203,51.47948,-0.259329,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1992,51.443341,-0.139827,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2404,51.458264,-0.162634,0.0,0.0,0.0,0.0,0.0,0.0,1.0
318,51.5014098,-0.117240600000059,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2344,51.450905,-0.1851769999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7478,51.5030944,-0.2242893,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5712,51.4343143,-0.5133931,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2963,51.605126,-0.016434,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4970,51.5849566,-0.2808039,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4079,51.4910983,-0.159321,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3414,51.531374,-0.16817,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1077,51.44541,0.21523,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6672,51.5215823,-0.1574618,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2563,51.479282,-0.285025,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2885,51.55123,-0.039693,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2083,51.483040076,-0.00308791484924,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4892,51.2767823,-0.4352107,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2991,51.524624,-0.3859889999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4146,51.475292,-0.093579,0.0,0.0,0.0,1.0,0.0,0.0,0.0
600,51.52411,-0.0789779999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1718,51.4101071056,-0.141853442187,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6014,51.5725344,-0.1399557,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7668,51.6817804,-0.0545614,0.0,0.0,0.0,0.0,1.0,0.0,0.0
210,51.48876,-0.1664209999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7911,51.5323314,-0.0087389,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7152,51.6063232,-0.1166191,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5219,51.5236415,-0.0934416,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5248,51.3249336,0.1553449,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2358,51.453029,-0.320733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5864,51.4987758,-0.0491319,0.0,0.0,0.0,0.0,1.0,0.0,0.0
580,51.522472,-0.170298,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1555,51.464245,-0.272601,0.0,0.0,0.0,0.0,0.0,0.0,1.0
936,51.4314451949,0.0311313459592,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4555,51.3777257,-0.1249868,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6325,51.5169438,-0.073851,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3357,51.46044775447456,-0.325940948787661,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2490,51.469208,-0.150785,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,51.325722,-0.1003029999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
366,51.506117,-0.198794,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8011,51.5043745,-0.083645,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6404,51.4946789,-0.1324358,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2692,51.497127,-0.253442,0.0,0.0,0.0,0.0,0.0,0.0,1.0
268,51.495736,-0.201982,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2430,51.462515,-0.274043,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5007,51.5254684,-0.110094,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5070,51.6349424,-0.3432582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126,51.4637132081,-0.3867300049429999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7547,51.4373381,-0.1569245,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5891,51.5640937,-0.2341196,0.0,0.0,0.0,1.0,0.0,0.0,0.0
820,51.5839422,-0.0776819,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5958,51.546119,0.0047193,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2434,51.463098,-0.2196489999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4906,51.4799732,-0.0940919,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6507,51.6060446,-0.00674,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8028,51.3772229,-0.0207964,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1358,51.301481,-0.489212,0.0,0.0,0.0,0.0,0.0,0.0,1.0
486,51.5152860135492,-0.116643905639648,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4638,51.5203447,-0.0756759,0.0,0.0,0.0,1.0,0.0,0.0,0.0
440,51.5116935,-0.113055249442683,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1304,51.585641,0.170351,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2079,51.581987888023775,-0.227113460819282,0.0,0.0,0.0,0.0,0.0,0.0,1.0
506,51.51685,-0.1715809999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7293,51.4889198,-0.1760717,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3909,51.5381578,0.0512763,0.0,0.0,0.0,0.0,1.0,0.0,0.0
794,51.651838,-0.085756,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2298,51.441308,-0.1011209999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5434,51.5814536,-0.346465,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7984,51.5646774,-0.1087072,0.0,0.0,0.0,0.0,1.0,0.0,0.0
876,51.5002819,-0.0101291,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7263,51.4120906,-0.3012091,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3268,51.566562,0.016307,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3697,51.4136144,-0.1780875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3703,51.4986304,-0.1372558,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2320,51.446229,-0.347366,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009,51.547889,-0.025058,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1915,51.605441,-0.067068,0.0,0.0,0.0,0.0,0.0,0.0,1.0
278,51.497297,-0.139462,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3972,51.5883932,-0.1148519,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3402,51.520988,-0.195104,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5773,51.409719,-0.225414,0.0,0.0,0.0,0.0,1.0,0.0,0.0
808,51.49637,-0.157076,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2975,51.407829,-0.193436,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4107,51.5899992,-0.2226446,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1991,51.541734,-0.3469549999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6525,51.5205745,-0.1370851,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3432,51.538947,-0.17746,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7954,51.5454314,-0.1771143,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1246,51.5080966904,-0.193493495199,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4989,51.5821036,-0.0183708,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5922,51.5138104,-0.1258516,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7494,51.5035829,-0.317819,0.0,0.0,0.0,0.0,1.0,0.0,0.0
957,51.4838726881603,-0.314478859138481,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,51.491515,-0.178067,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1277,51.4943511,-0.130313900000033,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3026,51.496248,-0.0905909999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5126,51.4185741,-0.2970516,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2167,51.538965,-0.2015279999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2575,51.481133,-0.11596,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7628,51.5018226,-0.4764274,0.0,0.0,0.0,1.0,0.0,0.0,0.0
287,51.498142,-0.176538,0.0,1.0,0.0,1.0,0.0,0.0,1.0
5359,51.5495873,-0.1522048,0.0,0.0,0.0,0.0,1.0,0.0,0.0
349,51.5048472,-0.2215761,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3587,51.513984,-0.2544,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4806,51.4731888,-0.1810058,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3343,51.481137,-0.3510339999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403,51.50826,-0.010341,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1034,51.64668,-0.3841,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,51.3839,-0.169459,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4532,51.6294331,-0.4346076,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5815,51.5187875,-0.0868297,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1584,51.30666,-0.343707,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6255,51.3731987,-0.4601133,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1766,51.332172,0.153252,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7082,51.4647329,-0.301704,0.0,0.0,0.0,0.0,1.0,0.0,0.0
870,51.4605189,-0.0087064999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2730,51.506892,-0.039666,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4879,51.6641559,-0.3299466,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6573,51.3722019,-0.167131,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1355,51.478172,-0.515604,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2718,51.502218,-0.3295389999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3974,51.5198229,-0.1647066,0.0,0.0,0.0,0.0,1.0,0.0,0.0
940,51.4079959,-0.0360645,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2667,51.493641,-0.180095,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3227,51.534712,-0.133626,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416,51.5096839873231,-0.142478942871094,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6169,51.3369899,-0.2979945,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3249,51.398074,-0.116437,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7380,51.3767576,0.0110244,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8045,51.6356156,-0.4846828,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3631,51.579183,-0.003192,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7256,51.6471671,-0.5284496,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,51.328627,-0.411599,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1819,51.463813,-0.331596,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8025,51.3766548,-0.019569,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5100,51.4976431,-0.3978118,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6253,51.4281757,-0.0947263,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4722,51.512791,-0.306476,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1228,51.515700732468,-0.238348980426057,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6308,51.3704089,-0.4937772,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5818,51.5034875,-0.0729764,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5679,51.4232027,-0.4194995,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2663,51.492759,-0.170213,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2836,51.535072,-0.1703589999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1497,51.652531,-0.386805,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2311,51.444636,-0.1746879999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1862,51.376456,-0.0903809999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
996,51.4710653613957,-0.453572273254395,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4535,51.6592461,-0.3998156,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7848,51.470889,-0.3529968,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6894,51.562029,-0.1497866,0.0,0.0,0.0,0.0,1.0,0.0,0.0
524,51.518002,-0.137539,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6120,51.4129049,-0.1829436,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5855,51.4662957,-0.1527578,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4426,51.3320319,-0.4182751,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4015,51.569247,-0.1123093,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1412,51.4897817996,-0.229047614938,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6977,51.5052949,-0.007016,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3216,51.48968,0.1201629999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4749,51.5127937,-0.1457785,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1501,51.4283424459,-0.173207269007,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4245,51.5358098,0.0773786,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6357,51.5027744,-0.1103572,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7914,51.518832,-0.079745,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7411,51.4254698,-0.1701699,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3957,51.4334403,0.1705835,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5514,51.5188966,-0.1503801,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3603,51.527684,-0.286367,0.0,0.0,0.0,0.0,0.0,0.0,1.0
304,51.500042,-0.211553,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1935,51.6072,-0.19533,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6089,51.5105033,-0.1324927,0.0,0.0,0.0,0.0,1.0,0.0,0.0
611,51.525125,-0.088387,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3847,51.498228,-0.1637319,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4115,51.5134103,-0.1511296,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1072,51.3688459,-0.1050434,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3077,51.47411,-0.0260959999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2721,51.503297,-0.212418,0.0,0.0,0.0,0.0,0.0,0.0,1.0
997,51.488203,-0.39571,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4128,51.5205081,-0.0773321,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6287,51.5756018,0.1827198,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7957,51.665609,-0.3525899,0.0,0.0,0.0,0.0,1.0,0.0,0.0
985,51.5342676,-0.0911705999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7631,51.4999753,-0.1194561,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6066,51.526351,-0.0782004,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4150,51.4911165,-0.2251911,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1637,51.640935,-0.310143,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5966,51.5074604,-0.1321982,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7682,51.5054932,-0.1393979,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7062,51.5244151,-0.0762622,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2423,51.461211,-0.123786,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6772,51.5422044,-0.0210854,0.0,0.0,0.0,0.0,1.0,0.0,0.0
727,51.561659286548704,-0.282053396965125,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1374,51.4234961838,-0.1588873540349999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4956,51.3827982,-0.4616602,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6218,51.4971897,-0.1441731,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2941,51.572474,-0.0152629999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,51.450675,-0.128641,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6022,51.4950641,-0.3660159,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7757,51.4702729,-0.3553966,0.0,0.0,0.0,0.0,1.0,0.0,0.0
686,51.5474202,-0.4815977999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7390,51.5088943,0.0257107,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6956,51.5099915,-0.1974376,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6222,51.4974553,-0.1439692,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2394,51.457573,-0.213478,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3332,51.300137,-0.116675,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7684,51.5179024,-0.1436536,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1470,51.660135230221,-0.266537399388314,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1791,51.476524,0.0224189999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
973,51.4554478350321,-0.092866458929846,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6642,51.6265005,-0.0987127,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1558,51.347881,-0.101379,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5326,51.5169075,-0.0801505,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4283,51.508181,-0.13011,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1147,51.59312,-0.10565,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6476,51.4262317,-0.0510473,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7386,51.5724949,-0.2948514,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2621,51.488676,-0.252721,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4307,51.5837187,-0.129424,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2169,51.539129,-0.200659,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3488,51.290673,-0.101162,0.0,0.0,0.0,0.0,0.0,0.0,1.0
636,51.530573,-0.055926,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5861,51.5708172,-0.0902633,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,51.4366439803,-0.186616471895,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5303,51.5064761,-0.3374143,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3804,51.4105362,-0.3077268,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4817,51.4737051,-0.0374669,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72,51.425523,-0.2204009999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5272,51.4596399,-0.305488,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7572,51.4675349,-0.2198698,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6346,51.5106652,-0.1368424,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7619,51.6537401,-0.0915145,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1247,51.4978024,-0.178992999999991,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4515,51.5072109,-0.0719256,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4987,51.5251846,-0.0395762,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5881,51.5408831,-0.1453449,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2194,51.480742,-0.061368,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3882,51.5823256,-0.1498519,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1384,51.5365291067659,-0.044022181475844,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1561,51.4641,-0.269516,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3390,51.500893,-0.033365,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5208,51.65149,-0.4305498,0.0,0.0,0.0,0.0,1.0,0.0,0.0
756,51.584181,-0.069747,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2589,51.485791,-0.22952,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2534,51.475212,-0.280983,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4600,51.4662735,-0.1423649,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7170,51.4925644,-0.0971145,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1023,51.376106,-0.1304219999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,51.507559,-0.219249,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5117,51.6359292,-0.0513511,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7344,51.4861759,-0.1718854,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7947,51.5081859,-0.2707927,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3506,51.423555,-0.1287559999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8014,51.506957,-0.0926275,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4684,51.4538733,-0.1461722,0.0,0.0,0.0,0.0,1.0,0.0,0.0
237,51.492199,-0.1500139999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0
684,51.5458334,-0.0222223,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3660,51.6020306,-0.1935029,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4545,51.522222,-0.2026875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2851,51.541323,-0.172779,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4593,51.5117342,-0.3055676,0.0,0.0,0.0,0.0,1.0,0.0,0.0
566,51.521616,-0.1408269999999999,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3027,51.547753,-0.200704,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6969,51.4453808,-0.4503596,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1483,51.56337,-0.091885,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2603,51.487326,-0.270549,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,51.365673,-0.1596149999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5377,51.6302874,-0.1745643,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4836,51.4753633,-0.0353772,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5930,51.5222932,-0.0447328,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4046,51.4059632,0.0135449,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3842,51.5477974,-0.1062725,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7087,51.5022137,-0.1878736,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5086,51.523809,-0.158497,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6471,51.523586,-0.1178408,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1626,51.436935,-0.251999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2689,51.496995,-0.087943,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1173,51.37847795321053,-0.202193597483748,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5129,51.4598792,0.0493307,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7345,51.4861352,-0.172013,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1881,51.43753,-0.221544,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1771,51.631844,0.0053029999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6193,51.5730127,-0.4990985,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4467,51.549533,-0.1436816,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5642,51.4835207,-0.0944553,0.0,0.0,0.0,0.0,1.0,0.0,0.0
689,51.547919,-0.0246669999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6822,51.64993,0.0571176,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7811,51.5044253,-0.0213698,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4625,51.4928692,-0.1003007,0.0,0.0,0.0,0.0,1.0,0.0,0.0
445,51.512046,-0.129753,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5743,51.4169957,-0.0565412,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1399,51.5089831,-0.446061399999962,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5310,51.5097371,-0.1378603,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,51.448793,-0.1167479999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
242,51.49258161556276,-0.279094677229522,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6481,51.5848049,-0.3325106,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4246,51.498449,-0.158238,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6469,51.3364464,-0.1195165,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3350,51.64442446203151,-0.2561108158568,0.0,0.0,0.0,0.0,0.0,0.0,1.0
